,Math,Science,Literature,History,Art,Computer Science,Economics,Technology,Healthcare,Business,Arts,Education,Engineering,Analytical,Creative,Social
S170,60.0,99.0,77.0,69.0,73.0,75.0,70.0,2.0,2.0,2.0,2.0,1.0,4.0,0.45747415374718803,0.5843220526962704,0.9519210753637695
S171,85.0,84.0,61.0,89.0,71.0,80.0,85.0,1.0,2.0,3.0,4.0,2.0,3.0,0.5184933557246566,0.5973729218976234,0.9309191771033275
S172,97.0,65.0,70.0,67.0,87.0,66.0,68.0,5.0,5.0,1.0,5.0,4.0,1.0,0.3359404029388158,0.5489452843720061,0.4137105761272528
S173,60.0,95.0,83.0,83.0,70.0,83.0,89.0,1.0,3.0,2.0,2.0,4.0,4.0,0.2077670705939949,0.6665705724831709,0.429020041953287
S174,82.0,72.0,86.0,84.0,86.0,63.0,83.0,5.0,5.0,3.0,5.0,5.0,5.0,0.5181561255472011,0.026462556032043727,0.5985692926817787
S175,85.0,90.0,91.0,87.0,71.0,90.0,65.0,5.0,5.0,3.0,2.0,4.0,2.0,0.6765276999121058,0.41824247397736614,0.4430237115553387
S176,93.0,64.0,79.0,89.0,87.0,99.0,73.0,4.0,3.0,3.0,2.0,1.0,3.0,0.5010929953101676,0.7146489124779769,0.7252439577171552
S177,63.0,60.0,82.0,72.0,92.0,73.0,77.0,5.0,5.0,2.0,3.0,4.0,4.0,0.19645421854503464,0.5041775160958856,0.39110953256857584
S178,61.0,64.0,96.0,62.0,78.0,86.0,94.0,3.0,1.0,5.0,1.0,3.0,3.0,0.8511370010591874,0.8640007572715673,0.07261329015671347
S179,88.0,97.0,81.0,91.0,97.0,83.0,77.0,4.0,2.0,5.0,2.0,4.0,4.0,0.4207902066406941,0.28350097986139167,0.291208858103567
S180,89.0,90.0,83.0,89.0,63.0,98.0,70.0,3.0,4.0,1.0,5.0,2.0,3.0,0.08273971666868274,0.6737274675947105,0.11130306788309152
S181,67.0,69.0,97.0,96.0,92.0,99.0,69.0,3.0,1.0,2.0,5.0,1.0,5.0,0.4257670432915527,0.786813163890237,0.8112888290448356
S182,71.0,96.0,75.0,91.0,71.0,72.0,67.0,4.0,3.0,5.0,4.0,4.0,5.0,0.21152313079639473,0.41472546989848325,0.1185737954232935
S183,60.0,93.0,62.0,98.0,82.0,90.0,80.0,4.0,3.0,1.0,1.0,5.0,4.0,0.6006928796168304,0.8924647886239454,0.6641689595623776
S184,79.0,76.0,69.0,70.0,70.0,94.0,74.0,2.0,1.0,2.0,5.0,2.0,2.0,0.8374081191831205,0.493951841684244,0.031223292934016933
S185,65.0,76.0,93.0,61.0,76.0,84.0,89.0,2.0,1.0,5.0,4.0,2.0,2.0,0.6318658913910804,0.15716690886720086,0.05646536087356202
S186,71.0,70.0,86.0,61.0,75.0,82.0,82.0,4.0,5.0,3.0,5.0,2.0,5.0,0.7066351103565869,0.8214234069526932,0.5387437219503948
S187,71.0,94.0,78.0,82.0,76.0,72.0,71.0,4.0,3.0,3.0,5.0,2.0,2.0,0.2494935744757001,0.2224039089839449,0.04427929644848938
S188,89.0,88.0,66.0,69.0,85.0,90.0,85.0,5.0,2.0,4.0,4.0,2.0,1.0,0.00327167980797205,0.6069579082784754,0.01888486695373015
S189,95.0,75.0,66.0,62.0,81.0,83.0,98.0,2.0,5.0,2.0,4.0,1.0,1.0,0.3349057178889018,0.4654283298807448,0.5181149710201948
S190,68.0,77.0,85.0,65.0,96.0,97.0,88.0,3.0,2.0,1.0,3.0,1.0,1.0,0.44496003947996077,0.45339728691790027,0.1288394881536432
S191,89.0,95.0,73.0,75.0,87.0,97.0,94.0,1.0,3.0,4.0,3.0,4.0,4.0,0.42787962006360103,0.06826240053882648,0.1158495243221831
S192,65.0,96.0,92.0,61.0,78.0,91.0,73.0,3.0,1.0,4.0,4.0,1.0,2.0,0.47708472986718664,0.5258247302413613,0.0639495170954385
S193,73.0,80.0,75.0,80.0,70.0,81.0,72.0,3.0,2.0,1.0,3.0,1.0,3.0,0.20061923232239987,0.8440735675891411,0.9427959398090192
S194,91.0,65.0,62.0,75.0,71.0,67.0,63.0,1.0,2.0,1.0,4.0,4.0,3.0,0.5379533611383313,0.8433140640767713,0.32708601805467274
S195,70.0,83.0,80.0,86.0,77.0,67.0,98.0,2.0,1.0,3.0,1.0,2.0,4.0,0.9962173055455518,0.9218179725677957,0.32386882455366095
S196,79.0,97.0,99.0,75.0,77.0,84.0,65.0,2.0,5.0,3.0,4.0,5.0,2.0,0.011975695819520737,0.16524675861572247,0.8463452038268385
S197,90.0,83.0,92.0,94.0,74.0,96.0,73.0,5.0,1.0,4.0,3.0,3.0,4.0,0.6367223478782768,0.0414038879648313,0.6025246242448294
S198,71.0,75.0,70.0,83.0,79.0,77.0,66.0,5.0,3.0,5.0,4.0,2.0,3.0,0.7006685639839642,0.22438333542514388,0.005794876731078036
S199,86.0,69.0,97.0,75.0,73.0,92.0,65.0,4.0,4.0,2.0,4.0,2.0,5.0,0.014941079230595733,0.11346732676212479,0.7190778832706218
S200,79.0,74.0,88.0,72.0,76.0,79.0,67.0,1.0,3.0,5.0,2.0,4.0,4.0,0.3943930116989989,0.5883503759228268,0.5394653929995817
S201,87.0,95.0,83.0,62.0,77.0,90.0,87.0,1.0,3.0,5.0,4.0,2.0,1.0,0.3531882306056273,0.46942341497062057,0.5395954314978751
S202,64.0,71.0,88.0,72.0,79.0,85.0,72.0,1.0,4.0,1.0,5.0,5.0,2.0,0.6282547239149592,0.25915580274846195,0.18015338560486405
S203,95.0,92.0,95.0,77.0,71.0,94.0,65.0,5.0,2.0,2.0,5.0,1.0,5.0,0.6023441568828253,0.8294973163266804,0.681712708740876
S204,98.0,91.0,84.0,91.0,94.0,63.0,99.0,3.0,3.0,5.0,3.0,2.0,4.0,0.7771993195464977,0.15232635521352555,0.9776025986234221
S205,64.0,76.0,66.0,64.0,91.0,81.0,76.0,1.0,4.0,3.0,1.0,5.0,4.0,0.6600213072073394,0.47660871796303583,0.6889316283511204
S206,71.0,83.0,93.0,68.0,90.0,86.0,93.0,5.0,2.0,3.0,1.0,5.0,3.0,0.3299190423993609,0.747156394679423,0.7483740000522615
S207,93.0,60.0,89.0,92.0,62.0,63.0,66.0,2.0,4.0,1.0,4.0,2.0,4.0,0.9829010731374289,0.15623025560097115,0.14877716536690166
S208,87.0,74.0,82.0,67.0,99.0,80.0,88.0,5.0,3.0,1.0,5.0,2.0,2.0,0.17259627395767574,0.1607108872242421,0.8555785177081073
S209,84.0,94.0,89.0,72.0,95.0,98.0,69.0,3.0,2.0,3.0,5.0,3.0,5.0,0.03551780855731512,0.6128495460914044,0.6180159567038568
S210,72.0,93.0,89.0,90.0,71.0,95.0,95.0,1.0,3.0,5.0,3.0,5.0,3.0,0.35947764481405575,0.6765136793669666,0.6320928445781681
S211,86.0,85.0,99.0,64.0,96.0,63.0,71.0,1.0,4.0,3.0,1.0,3.0,1.0,0.36990474621004854,0.16347196625657234,0.3066150076929569
S212,92.0,61.0,67.0,70.0,79.0,60.0,63.0,5.0,2.0,3.0,5.0,3.0,2.0,0.19610826201821385,0.9917731799018492,0.4596741890076079
S213,80.0,73.0,95.0,80.0,75.0,77.0,86.0,1.0,5.0,1.0,2.0,2.0,3.0,0.7626608033552399,0.5270737775800587,0.4623491569497492
S214,79.0,80.0,92.0,66.0,72.0,91.0,73.0,3.0,5.0,1.0,4.0,5.0,1.0,0.6793340874975147,0.10851612221049367,0.8242196205892318
S215,97.0,79.0,87.0,97.0,89.0,78.0,65.0,3.0,2.0,1.0,5.0,4.0,4.0,0.9086113493323517,0.12966865102821157,0.659466626536536
S216,83.0,66.0,98.0,76.0,95.0,70.0,70.0,1.0,4.0,3.0,3.0,3.0,3.0,0.8376976009015155,0.2932376034983283,0.9027203220289958
S217,75.0,84.0,94.0,77.0,64.0,76.0,86.0,1.0,2.0,5.0,5.0,3.0,5.0,0.04584508375683927,0.6918190409333655,0.9398138326764357
S218,62.0,69.0,82.0,89.0,93.0,82.0,74.0,1.0,2.0,4.0,1.0,3.0,1.0,0.19891637997227518,0.9304035625010768,0.07055271874195634
S219,64.0,63.0,71.0,66.0,72.0,87.0,66.0,5.0,3.0,5.0,4.0,4.0,4.0,0.3122987844858952,0.6828677211907075,0.7416416820475309
S220,71.0,63.0,94.0,63.0,60.0,97.0,79.0,2.0,1.0,2.0,3.0,5.0,3.0,0.5915208002470248,0.0003501995905815791,0.0964602734468396
S221,84.0,68.0,98.0,66.0,61.0,83.0,76.0,3.0,1.0,5.0,5.0,5.0,4.0,0.3524955654805929,0.526498770154476,0.21328773053695593
S222,99.0,91.0,88.0,88.0,68.0,65.0,84.0,5.0,1.0,1.0,1.0,1.0,3.0,0.12114510132919731,0.10986132221724454,0.18175635747168506
S223,90.0,68.0,93.0,86.0,82.0,68.0,82.0,5.0,3.0,5.0,3.0,5.0,2.0,0.2510144877916015,0.774056828540479,0.2050466734407096
S224,98.0,95.0,81.0,62.0,93.0,73.0,92.0,5.0,4.0,5.0,2.0,1.0,4.0,0.6109615996002665,0.03164948235848941,0.2917848714109097
S225,84.0,96.0,89.0,80.0,85.0,62.0,75.0,4.0,2.0,2.0,3.0,2.0,3.0,0.5493442806208599,0.6493894168500557,0.3511577456030759
S226,95.0,99.0,69.0,80.0,94.0,95.0,94.0,4.0,4.0,2.0,1.0,4.0,5.0,0.6292386047780784,0.5832443612668335,0.31423814768935465
S227,69.0,68.0,82.0,88.0,70.0,72.0,90.0,1.0,4.0,1.0,2.0,4.0,5.0,0.32093289600205677,0.9654965219139041,0.4133602573279983
S228,82.0,69.0,64.0,90.0,60.0,99.0,60.0,5.0,4.0,3.0,5.0,3.0,5.0,0.04088440674209615,0.2028636560466891,0.2954228801731481
S229,87.0,75.0,85.0,80.0,88.0,98.0,68.0,1.0,3.0,4.0,3.0,5.0,2.0,0.6497612992446566,0.4264737604587455,0.8314011337682424
S230,61.0,72.0,97.0,90.0,93.0,83.0,82.0,3.0,3.0,1.0,5.0,2.0,3.0,0.47539717484668853,0.6575107923892111,0.4083816865240173
S231,94.0,86.0,92.0,89.0,88.0,81.0,80.0,1.0,3.0,4.0,3.0,4.0,1.0,0.8435180230375874,0.1153774118351234,0.40216659059113835
S232,99.0,86.0,99.0,76.0,79.0,86.0,86.0,2.0,5.0,1.0,5.0,5.0,1.0,0.7227772013685771,0.7727458709843454,0.19263038604196858
S233,94.0,79.0,70.0,84.0,65.0,61.0,80.0,1.0,5.0,1.0,5.0,2.0,1.0,0.9710123332594021,0.16315399577389,0.31163446425066843
S234,85.0,74.0,65.0,88.0,93.0,93.0,68.0,4.0,5.0,4.0,4.0,4.0,3.0,0.4548139300824574,0.36403206928253806,0.19593932480432374
S235,96.0,88.0,87.0,85.0,66.0,89.0,75.0,4.0,1.0,5.0,1.0,2.0,5.0,0.6328358392566468,0.7516534264062525,0.08299201432505121
S236,61.0,67.0,85.0,75.0,98.0,78.0,95.0,2.0,4.0,4.0,2.0,4.0,4.0,0.8981009337316895,0.15812191683106003,0.5851278775939992
S237,61.0,90.0,86.0,82.0,94.0,79.0,75.0,5.0,4.0,4.0,5.0,4.0,5.0,0.0635441605546867,0.3131134541029763,0.7382654697469345
S238,82.0,74.0,71.0,86.0,62.0,98.0,84.0,3.0,3.0,3.0,3.0,2.0,5.0,0.308882064383904,0.1457290703611257,0.871817871404692
S239,92.0,62.0,86.0,85.0,95.0,99.0,78.0,5.0,1.0,2.0,3.0,4.0,1.0,0.6050693035171081,0.9444423471397858,0.5295104300211405
S240,72.0,65.0,69.0,80.0,98.0,89.0,81.0,5.0,4.0,5.0,5.0,3.0,3.0,0.3442425179695394,0.014969784515953433,0.07597975993024553
S241,62.0,87.0,88.0,65.0,75.0,77.0,67.0,3.0,3.0,1.0,5.0,5.0,2.0,0.7631541676432126,0.6981596591172906,0.16699021480858922
S242,66.0,95.0,79.0,75.0,83.0,84.0,67.0,1.0,5.0,2.0,3.0,2.0,2.0,0.9972314420614538,0.49180637360582047,0.05708017517138708
S243,96.0,64.0,62.0,87.0,66.0,79.0,64.0,5.0,1.0,5.0,3.0,5.0,1.0,0.17999807697197434,0.8264741772415499,0.5182676556003166
S244,71.0,66.0,81.0,78.0,91.0,73.0,66.0,5.0,3.0,2.0,5.0,4.0,4.0,0.5694696378614045,0.16719473832696163,0.4123052508429037
S245,78.0,93.0,81.0,79.0,89.0,87.0,79.0,3.0,5.0,3.0,4.0,2.0,1.0,0.9320017919271463,0.14304515249452932,0.4185716410551823
S246,89.0,85.0,61.0,75.0,61.0,65.0,90.0,2.0,2.0,1.0,4.0,5.0,3.0,0.5376259743847,0.1544145959866563,0.36350749413004046
S247,73.0,65.0,81.0,89.0,95.0,63.0,83.0,4.0,1.0,5.0,4.0,2.0,3.0,0.5773235148783727,0.473130450963562,0.17897951437227066
S248,85.0,96.0,76.0,61.0,99.0,68.0,75.0,3.0,3.0,5.0,3.0,3.0,1.0,0.3231168873419811,0.35633021125615927,0.7117650268847895
S249,69.0,78.0,66.0,70.0,82.0,83.0,86.0,1.0,1.0,4.0,2.0,5.0,4.0,0.2102357074573955,0.035236678527806875,0.6919692337387185
S250,92.0,97.0,64.0,69.0,61.0,65.0,74.0,1.0,4.0,2.0,5.0,4.0,2.0,0.9347837767827449,0.3033195577577419,0.7435436624339536
S251,94.0,63.0,80.0,67.0,97.0,83.0,97.0,5.0,2.0,3.0,1.0,1.0,5.0,0.4270044096772714,0.09945518745791204,0.6932600316283974
S252,74.0,73.0,63.0,96.0,93.0,78.0,88.0,5.0,1.0,4.0,3.0,2.0,1.0,0.6712711765375999,0.7647564856555534,0.16248662957686033
S253,81.0,98.0,64.0,61.0,96.0,91.0,68.0,5.0,5.0,4.0,2.0,2.0,3.0,0.26121522064770697,0.3481584213636424,0.0634967981407476
S254,92.0,97.0,89.0,99.0,85.0,96.0,60.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0305389583526956,0.13680216401509482,0.039450779438749195
S255,91.0,96.0,96.0,89.0,68.0,86.0,67.0,4.0,2.0,5.0,4.0,2.0,5.0,0.10758545718296497,0.3124426627629301,0.3719209233396348
S256,64.0,91.0,78.0,90.0,81.0,96.0,62.0,4.0,3.0,4.0,2.0,4.0,4.0,0.6267701318361519,0.945769575052237,0.6051845565287494
S257,87.0,85.0,71.0,63.0,74.0,99.0,81.0,4.0,4.0,1.0,3.0,1.0,5.0,0.577456681921316,0.29002499962067485,0.9438209433025224
S258,71.0,72.0,79.0,72.0,86.0,88.0,78.0,2.0,2.0,3.0,3.0,3.0,1.0,0.03539909021925358,0.9156159338949658,0.15764266658778403
S259,64.0,79.0,87.0,89.0,66.0,95.0,73.0,2.0,1.0,3.0,5.0,1.0,1.0,0.26613294185263414,0.05532034768715843,0.8893179744692986
S260,78.0,89.0,66.0,96.0,77.0,60.0,68.0,4.0,3.0,5.0,5.0,2.0,4.0,0.05024909440009295,0.5664549582882124,0.15538345197360104
S261,95.0,86.0,83.0,82.0,89.0,60.0,73.0,1.0,1.0,4.0,3.0,2.0,5.0,0.19387158153599182,0.11849766424282504,0.5381189897153839
S262,97.0,66.0,69.0,63.0,99.0,67.0,61.0,3.0,5.0,1.0,5.0,5.0,3.0,0.5775353994512138,0.1503603914583841,0.8828834251016777
S263,98.0,72.0,67.0,83.0,89.0,62.0,74.0,5.0,3.0,4.0,5.0,1.0,4.0,0.13394287164961172,0.4041331952393975,0.6704034439269637
S264,66.0,62.0,88.0,63.0,85.0,70.0,96.0,2.0,1.0,2.0,1.0,1.0,5.0,0.7063842390672941,0.7296171178458679,0.9555465287213029
S265,85.0,98.0,83.0,64.0,62.0,76.0,76.0,3.0,2.0,4.0,1.0,1.0,5.0,0.07938140792493731,0.6687121311409663,0.6714029253912976
S266,79.0,74.0,75.0,62.0,70.0,89.0,65.0,5.0,3.0,3.0,1.0,2.0,3.0,0.47304305100140653,0.7441494838946103,0.6662589952308955
S267,95.0,71.0,88.0,96.0,76.0,95.0,68.0,4.0,4.0,4.0,1.0,5.0,3.0,0.008231441830533037,0.6938107626992989,0.7110268363380763
S268,99.0,82.0,73.0,62.0,84.0,90.0,84.0,3.0,1.0,4.0,2.0,4.0,5.0,0.2773563110031213,0.17828125465486788,0.3333603757859189
S269,71.0,75.0,90.0,86.0,99.0,89.0,86.0,2.0,2.0,1.0,3.0,2.0,1.0,0.3515122165028882,0.812478423137238,0.010179814475210658
S270,65.0,99.0,99.0,99.0,66.0,72.0,62.0,2.0,3.0,5.0,5.0,3.0,3.0,0.7858707422691645,0.5657909173177401,0.41151721077038705
S271,83.0,74.0,87.0,68.0,69.0,92.0,82.0,5.0,5.0,5.0,4.0,3.0,5.0,0.4099972497121548,0.8562883140322027,0.1526305665996337
S272,73.0,95.0,81.0,69.0,72.0,71.0,72.0,1.0,2.0,4.0,1.0,2.0,3.0,0.3456156963935322,0.8426584556743644,0.7022535169871157
S273,68.0,98.0,88.0,60.0,63.0,74.0,64.0,4.0,3.0,4.0,3.0,2.0,2.0,0.12456486458604177,0.42506075852235004,0.844647885200947
S274,74.0,71.0,63.0,65.0,74.0,96.0,74.0,4.0,1.0,3.0,2.0,3.0,3.0,0.40962531320820217,0.6957990466241852,0.7906238527930685
S275,95.0,93.0,96.0,83.0,71.0,77.0,88.0,1.0,5.0,1.0,5.0,2.0,3.0,0.19996044451246242,0.3698957332166828,0.10299359110918005
S276,72.0,71.0,80.0,83.0,92.0,87.0,60.0,3.0,1.0,1.0,4.0,2.0,5.0,0.007023277004636563,0.46898382976624975,0.7884303702151338
S277,92.0,85.0,65.0,79.0,89.0,69.0,83.0,3.0,1.0,1.0,1.0,2.0,3.0,0.8428690666086255,0.32225679143640906,0.19067626035489016
S278,73.0,99.0,74.0,94.0,69.0,65.0,60.0,5.0,5.0,5.0,1.0,1.0,1.0,0.9464467146416858,0.634615417667954,0.13510955322218965
S279,97.0,76.0,75.0,92.0,71.0,84.0,71.0,3.0,4.0,5.0,1.0,4.0,5.0,0.1692672964340588,0.9964688431189435,0.5853926258669102
S280,86.0,67.0,69.0,93.0,95.0,90.0,72.0,1.0,4.0,5.0,2.0,5.0,2.0,0.5116828873774926,0.7224285678846825,0.43313183821792256
S281,63.0,62.0,88.0,61.0,75.0,67.0,77.0,1.0,1.0,3.0,1.0,2.0,4.0,0.27261551767642866,0.977053742070524,0.2514299284799285
S282,63.0,87.0,67.0,90.0,75.0,62.0,81.0,1.0,3.0,3.0,4.0,4.0,5.0,0.7583140637530189,0.7683136018438728,0.640583177259503
S283,98.0,71.0,99.0,62.0,93.0,89.0,97.0,4.0,4.0,4.0,2.0,1.0,4.0,0.3465585344440473,0.6781783005098537,0.7903572020570117
S284,61.0,75.0,77.0,90.0,83.0,92.0,98.0,2.0,3.0,3.0,1.0,4.0,2.0,0.9187072754330202,0.39691897873249105,0.9587198224862994
S285,82.0,97.0,66.0,97.0,60.0,72.0,79.0,1.0,5.0,4.0,2.0,4.0,2.0,0.4758622831248671,0.4857817068605259,0.21726669905274443
S286,67.0,81.0,90.0,73.0,99.0,69.0,68.0,3.0,1.0,3.0,5.0,2.0,3.0,0.26862170348372305,0.21706250645500658,0.21734631369073498
S287,98.0,82.0,77.0,83.0,81.0,90.0,76.0,4.0,5.0,1.0,5.0,5.0,5.0,0.2702163825657192,0.9103552857191451,0.3338554794088038
S288,88.0,84.0,60.0,62.0,92.0,72.0,75.0,4.0,3.0,5.0,3.0,3.0,4.0,0.8990577455468917,0.09110728558572534,0.1883455541721034
S289,83.0,72.0,87.0,91.0,88.0,77.0,67.0,4.0,1.0,5.0,4.0,1.0,4.0,0.15132437703714918,0.45380774429886084,0.8319164194207703
S290,82.0,69.0,65.0,71.0,63.0,63.0,62.0,3.0,2.0,2.0,2.0,5.0,1.0,0.5150231126636996,0.3847446143051523,0.9466656702087056
S291,82.0,87.0,92.0,87.0,62.0,82.0,85.0,5.0,3.0,1.0,3.0,3.0,3.0,0.8064889907331686,0.8735412354262699,0.08855984004353257
S292,81.0,98.0,75.0,88.0,62.0,73.0,84.0,5.0,2.0,5.0,2.0,3.0,3.0,0.10468359792265158,0.016299611962081406,0.7962187103880156
S293,72.0,84.0,99.0,67.0,73.0,92.0,88.0,2.0,3.0,1.0,5.0,3.0,2.0,0.08508203971654138,0.5984883465593134,0.36888262591907583
S294,67.0,72.0,91.0,95.0,85.0,68.0,65.0,4.0,3.0,2.0,1.0,2.0,3.0,0.21624131303909555,0.43647770297027133,0.23595899654268948
S295,60.0,96.0,82.0,72.0,88.0,82.0,66.0,1.0,1.0,3.0,4.0,2.0,5.0,0.0802998806817008,0.6438450929521528,0.7356104172677603
S296,64.0,67.0,84.0,76.0,83.0,82.0,89.0,2.0,3.0,3.0,1.0,3.0,3.0,0.4882166075858625,0.3554956070995605,0.5153357237225336
S297,84.0,98.0,85.0,67.0,82.0,95.0,67.0,2.0,5.0,4.0,1.0,3.0,1.0,0.06483910837416995,0.4504473612397244,0.21005152861128984
S298,65.0,98.0,90.0,86.0,98.0,95.0,77.0,4.0,1.0,2.0,3.0,1.0,5.0,0.21595601562976852,0.8742747890861275,0.867280739328536
S299,61.0,74.0,91.0,75.0,61.0,89.0,71.0,1.0,5.0,3.0,5.0,2.0,1.0,0.20510047196337688,0.6462876667364962,0.5184666160603241
S300,86.0,65.0,80.0,71.0,74.0,77.0,90.0,1.0,4.0,5.0,5.0,1.0,3.0,0.308939845479578,0.722256028708151,0.5086111639732067
S301,80.0,91.0,64.0,97.0,90.0,61.0,97.0,5.0,1.0,1.0,3.0,2.0,3.0,0.2053115970675995,0.3598709012677117,0.9050210020354508
S302,62.0,76.0,90.0,85.0,64.0,73.0,80.0,1.0,5.0,4.0,4.0,4.0,3.0,0.8882272933844857,0.9638125637115017,0.8631736924507254
S303,95.0,89.0,69.0,61.0,66.0,97.0,71.0,2.0,5.0,3.0,1.0,4.0,3.0,0.3851692844139679,0.6610784903555645,0.7451097271619296
S304,89.0,68.0,62.0,83.0,92.0,96.0,79.0,3.0,4.0,3.0,3.0,2.0,1.0,0.5089522251693386,0.610988477433545,0.022730935819746834
S305,70.0,81.0,65.0,91.0,60.0,96.0,87.0,5.0,5.0,1.0,3.0,2.0,3.0,0.3569616209531846,0.7838744646016019,0.7307165749631135
S306,83.0,93.0,83.0,96.0,79.0,77.0,75.0,5.0,5.0,4.0,5.0,3.0,1.0,0.25687341707204625,0.3629662393815498,0.19504806588817014
S307,66.0,76.0,79.0,65.0,98.0,64.0,87.0,2.0,2.0,5.0,1.0,4.0,2.0,0.38023978509678624,0.27258422268874394,0.41642635613107515
S308,78.0,93.0,93.0,97.0,62.0,82.0,98.0,1.0,1.0,5.0,5.0,2.0,2.0,0.47309518193385647,0.06973505273137137,0.3469634061204757
S309,66.0,93.0,66.0,78.0,89.0,82.0,85.0,3.0,5.0,2.0,4.0,2.0,2.0,0.7245027804400985,0.39320137624302165,0.40126450435482885
S310,91.0,82.0,64.0,86.0,77.0,75.0,87.0,5.0,3.0,1.0,4.0,1.0,5.0,0.37231632605343734,0.1225776282710902,0.09737100727701664
S311,74.0,68.0,76.0,78.0,64.0,98.0,94.0,5.0,4.0,5.0,1.0,1.0,1.0,0.20116835791930798,0.739407962042553,0.38884514992762587
S312,71.0,73.0,97.0,97.0,61.0,97.0,75.0,3.0,4.0,5.0,3.0,2.0,4.0,0.09711553651453342,0.4161975416904343,0.966060599616322
S313,81.0,66.0,94.0,74.0,92.0,61.0,87.0,4.0,5.0,5.0,4.0,3.0,1.0,0.23435942847498958,0.9681714615478653,0.9144593904191742
S314,70.0,90.0,62.0,81.0,78.0,60.0,77.0,3.0,4.0,4.0,4.0,1.0,1.0,0.3307832271184298,0.1384142629912083,0.5811196458112957
S315,80.0,61.0,89.0,90.0,68.0,95.0,81.0,1.0,2.0,2.0,3.0,5.0,2.0,0.7057301027254193,0.5160741926166272,0.7705307741359307
S316,75.0,62.0,75.0,83.0,99.0,64.0,76.0,3.0,2.0,2.0,2.0,4.0,3.0,0.8884948984791409,0.9485895940836291,0.5888179767747873
S317,63.0,92.0,81.0,74.0,64.0,95.0,69.0,1.0,1.0,3.0,5.0,4.0,1.0,0.30444297891359695,0.710442634090345,0.7645182620130563
S318,62.0,67.0,78.0,85.0,90.0,60.0,78.0,1.0,4.0,3.0,2.0,5.0,1.0,0.2710230184025054,0.255564654398155,0.2401140651944148
S319,89.0,70.0,80.0,94.0,96.0,75.0,62.0,3.0,5.0,4.0,5.0,5.0,5.0,0.9669756118660118,0.5784169799325366,0.5553784828384001
S320,88.0,98.0,76.0,93.0,73.0,96.0,84.0,3.0,5.0,4.0,5.0,2.0,4.0,0.9792188177019411,0.42395824069820776,0.3016593020226601
S321,99.0,91.0,63.0,95.0,60.0,93.0,86.0,4.0,4.0,5.0,2.0,4.0,2.0,0.05260754280127866,0.28286682981055644,0.6787119906937507
S322,97.0,98.0,72.0,68.0,95.0,80.0,65.0,1.0,4.0,3.0,5.0,4.0,5.0,0.8361279072180465,0.1764372800304992,0.050551858712512
S323,98.0,61.0,78.0,74.0,66.0,75.0,77.0,4.0,1.0,5.0,1.0,3.0,1.0,0.6953120476273206,0.10367045569156785,0.3440271881085094
S324,74.0,85.0,60.0,86.0,78.0,65.0,78.0,1.0,3.0,5.0,3.0,5.0,2.0,0.010285271365601867,0.8129720342808593,0.9705148064478546
S325,71.0,88.0,90.0,65.0,97.0,96.0,78.0,2.0,1.0,1.0,1.0,2.0,4.0,0.26081916664490723,0.7015452184216459,0.26724332602690826
S326,97.0,78.0,76.0,80.0,93.0,62.0,71.0,2.0,5.0,4.0,5.0,5.0,3.0,0.5234624796855568,0.07742127115642439,0.09478837434436171
S327,71.0,76.0,96.0,89.0,86.0,90.0,91.0,4.0,1.0,5.0,5.0,1.0,4.0,0.8319052626273251,0.5340155786541098,0.84417406480395
S328,90.0,93.0,64.0,83.0,89.0,67.0,88.0,1.0,1.0,5.0,5.0,1.0,1.0,0.8089770204279122,0.10435938535431666,0.530559699887042
S329,98.0,62.0,98.0,91.0,99.0,67.0,67.0,1.0,2.0,3.0,2.0,3.0,3.0,0.6352414561025829,0.3410357802430327,0.7777842793601429
S330,91.0,65.0,79.0,75.0,73.0,60.0,76.0,3.0,4.0,5.0,2.0,4.0,2.0,0.44109120084935527,0.5902184171461252,0.6898084614042015
S331,81.0,80.0,86.0,91.0,79.0,96.0,92.0,4.0,4.0,2.0,1.0,5.0,5.0,0.6655093900569735,0.5406245280005489,0.15378235454875588
S332,72.0,61.0,64.0,99.0,77.0,90.0,71.0,4.0,5.0,5.0,2.0,4.0,2.0,0.8854713959460524,0.05229036322757408,0.5097844318908109
S333,85.0,90.0,71.0,62.0,71.0,77.0,94.0,5.0,2.0,2.0,3.0,4.0,1.0,0.6154922829242871,0.2229890381073687,0.3498534288977011
S334,76.0,77.0,62.0,82.0,71.0,99.0,67.0,5.0,4.0,4.0,2.0,4.0,5.0,0.8659301228013064,0.2349574453460751,0.11058295000776441
S335,66.0,95.0,88.0,70.0,97.0,66.0,89.0,2.0,1.0,3.0,4.0,1.0,4.0,0.002951549460361469,0.9652420935060451,0.9294906718624435
S336,71.0,93.0,84.0,97.0,74.0,81.0,66.0,4.0,2.0,2.0,3.0,4.0,1.0,0.8310398947395925,0.6816810600886017,0.9411673760806836
S337,62.0,74.0,63.0,72.0,81.0,99.0,77.0,2.0,5.0,3.0,4.0,4.0,1.0,0.6670310874159506,0.611213270118603,0.281190903979466
S338,73.0,72.0,62.0,87.0,98.0,96.0,62.0,5.0,5.0,3.0,5.0,5.0,4.0,0.9648152915131922,0.8137415273473645,0.5952901322946148
S339,88.0,94.0,80.0,78.0,91.0,60.0,65.0,1.0,2.0,4.0,2.0,2.0,1.0,0.27404676029768227,0.1861170476441234,0.09234960798996517
